account_name,contact_email,created_date,lead_source,opportunity_amount,is_active,sfdc_id,annual_revenue,Deal Score,Engagement Level,Num Calls,last_activity,custom_field,region,notes_flag
Acme Corp,contact@acme.com,2022-12-01,Email Campaign,1000.0,False,,,50.0,0.1324388697707335,22.0,2024-05-05,,North America,
Globex,help@globex.com,2022-12-01,Trade Show,0.0,True,001C000003,1000000.0,10.0,,1.0,,,North America,
Umbrella,,2025-03-13,Referral,50000.0,True,001C000003,1000000.0,10.0,0.5460004752253665,1.0,,,North America,Notes_Flag
Acme Corp,contact@acme.com,2024-04-20,Social Media,,True,001A000001,1000000.0,100.0,0.2851133876662384,,,,North America,
Umbrella,,2022-12-01,Trade Show,10000.0,False,001C000003,2500000.0,100.0,,18.0,,"{""type"": ""A"", ""value"": 100}",,Notes_Flag
Globex,help@globex.com,2020-01-01,Trade Show,1000.0,True,001C000003,5000000.0,75.0,0.0893959078818745,36.0,2024-11-04,,North America,
Initech,,2022-12-01,Email Campaign,10000.0,False,,5000000.0,100.0,0.2115351103504787,19.0,,,North America,Notes_Flag
Globex,help@globex.com,,Social Media,1000.0,True,001A000001,5000000.0,50.0,,,2024-05-05,,North America,
Acme Corp,contact@acme.com,2024-07-11,Email Campaign,,True,001A000001,1000000.0,75.0,0.426158719556719,37.0,,,North America,
Wonka,,,Partner,50000.0,False,001B000002,999999.0,100.0,0.5220225250336502,22.0,,,,Notes_Flag
Initech,,2025-05-09,Email Campaign,25000.0,False,001A000001,1000000.0,10.0,,10.0,,,North America,
Globex,help@globex.com,2022-12-01,Email Campaign,50000.0,True,001B000002,5000000.0,,0.8118141608643462,,2024-05-05,"{""type"": ""B"", ""value"": 200}",North America,Notes_Flag
Acme Corp,contact@acme.com,2020-01-01,Social Media,,True,001B000002,2500000.0,10.0,0.0068906452639815,49.0,,"{""type"": ""B"", ""value"": 200}",North America,Notes_Flag
Globex,help@globex.com,,Social Media,25000.0,,001A000001,1000000.0,50.0,,6.0,,"{""type"": ""A"", ""value"": 100}",North America,
Umbrella,,2023-03-01,Social Media,10000.0,False,001C000003,999999.0,100.0,0.9642403223949946,17.0,2025-02-18,,North America,
Globex,help@globex.com,2025-05-22,,50000.0,True,,1000000.0,50.0,0.8291238018897151,,,,North America,
Acme Corp,contact@acme.com,2020-01-01,Referral,,False,001C000003,,10.0,,8.0,2024-05-05,"{""type"": ""B"", ""value"": 200}",North America,
Umbrella,,2020-01-01,Partner,10000.0,False,,1000000.0,100.0,0.4723633480534781,14.0,,,,Notes_Flag
Umbrella,,2025-02-08,Referral,50000.0,False,,,50.0,0.1731670435358689,36.0,,"{""type"": ""A"", ""value"": 100}",North America,
Globex,help@globex.com,2022-12-01,Email Campaign,1000.0,True,,1000000.0,100.0,,,2025-04-28,"{""type"": ""A"", ""value"": 100}",,
Wonka,,2025-04-10,Partner,,True,,1000000.0,,0.7028623483869577,7.0,2024-05-05,,,
Acme Corp,contact@acme.com,,Referral,10000.0,False,001B000002,1000000.0,75.0,0.2147424227157526,33.0,2024-05-05,"{""type"": ""B"", ""value"": 200}",North America,Notes_Flag
Globex,help@globex.com,,Referral,,True,,1000000.0,50.0,,16.0,,"{""type"": ""A"", ""value"": 100}",North America,
Wonka,,2022-12-01,Email Campaign,1000.0,False,,1000000.0,25.0,0.991515761894694,,2025-05-31,,North America,Notes_Flag
Globex,help@globex.com,,,,True,,1000000.0,25.0,0.9394817025081263,16.0,,"{""type"": ""A"", ""value"": 100}",,Notes_Flag
Initech,,2022-12-01,Referral,50000.0,True,001C000003,1000000.0,100.0,,5.0,2025-05-07,,North America,
Soylent,,2024-11-08,,0.0,False,,1000000.0,75.0,0.2799250253655962,0.0,2024-05-05,"{""type"": ""A"", ""value"": 100}",North America,
Wonka,,2024-04-04,Email Campaign,50000.0,True,001C000003,,100.0,0.4222265457975278,,,"{""type"": ""A"", ""value"": 100}",North America,
Umbrella,,2020-01-01,Email Campaign,1000.0,False,,1000000.0,75.0,,16.0,,"{""type"": ""B"", ""value"": 200}",North America,
Acme Corp,contact@acme.com,2022-12-01,,25000.0,False,001B000002,2500000.0,,0.8537015843428312,36.0,,"{""type"": ""B"", ""value"": 200}",North America,
,,2022-12-01,Partner,10000.0,False,001A000001,1000000.0,100.0,0.5324640629263605,18.0,2025-03-13,"{""type"": ""B"", ""value"": 200}",,
Acme Corp,contact@acme.com,,Trade Show,10000.0,False,,1000000.0,10.0,,,,"{""type"": ""B"", ""value"": 200}",North America,
Acme Corp,contact@acme.com,2022-12-01,Social Media,50000.0,True,001A000001,1000000.0,10.0,0.3481739849803508,40.0,,,,
Acme Corp,contact@acme.com,2020-01-01,Social Media,0.0,False,,1000000.0,10.0,0.639347830926053,23.0,,,North America,
Soylent,,2024-10-28,Referral,50000.0,False,001A000001,1000000.0,10.0,,7.0,2024-05-05,,North America,
Acme Corp,contact@acme.com,,Phone Inquiry,,True,001A000001,1000000.0,25.0,0.3243255878354106,,,"{""type"": ""A"", ""value"": 100}",,
Acme Corp,contact@acme.com,2024-05-26,Trade Show,50000.0,False,001C000003,1000000.0,,0.697954326528135,11.0,2024-11-15,"{""type"": ""A"", ""value"": 100}",North America,
Umbrella,,2022-12-01,Trade Show,50000.0,False,001C000003,100000.0,50.0,,49.0,2024-05-05,,North America,Notes_Flag
Soylent,,,Email Campaign,10000.0,False,001C000003,999999.0,,0.7940206614643988,33.0,,,North America,
Globex,help@globex.com,2025-06-01,,10000.0,False,,2500000.0,75.0,0.7418209796851146,,2024-05-05,,,
Initech,,2020-01-01,Referral,1000.0,False,001B000002,1000000.0,100.0,,24.0,,,,
Soylent,,,Phone Inquiry,50000.0,False,,1000000.0,10.0,0.9289004734210564,29.0,,"{""type"": ""B"", ""value"": 200}",North America,
Acme Corp,contact@acme.com,2020-01-01,Referral,10000.0,True,,1000000.0,50.0,0.9569854894036286,12.0,,,North America,Notes_Flag
Umbrella,,2020-01-01,Trade Show,10000.0,False,001C000003,1000000.0,75.0,,,,"{""type"": ""B"", ""value"": 200}",North America,
Soylent,,2022-12-01,Email Campaign,25000.0,True,,5000000.0,100.0,0.0796035027896596,22.0,2024-05-05,"{""type"": ""B"", ""value"": 200}",,
Initech,,,Trade Show,25000.0,True,,999999.0,,0.2300287443920536,12.0,,"{""type"": ""A"", ""value"": 100}",North America,Notes_Flag
Globex,help@globex.com,,Trade Show,10000.0,False,001B000002,1000000.0,100.0,,8.0,2025-05-17,"{""type"": ""A"", ""value"": 100}",,
Acme Corp,contact@acme.com,2022-12-01,Referral,1000.0,True,001B000002,5000000.0,10.0,0.4919707135681562,,,"{""type"": ""B"", ""value"": 200}",North America,
Umbrella,,2024-10-18,Email Campaign,50000.0,False,001C000003,100000.0,50.0,0.2692885015643684,12.0,2024-08-28,,North America,
Acme Corp,contact@acme.com,,Social Media,,True,001B000002,5000000.0,50.0,,5.0,2024-10-30,"{""type"": ""B"", ""value"": 200}",,
Globex,help@globex.com,,,10000.0,False,001B000002,1000000.0,50.0,0.203853669097516,40.0,,"{""type"": ""A"", ""value"": 100}",North America,
Globex,help@globex.com,2023-08-24,,1000.0,False,,1000000.0,100.0,0.014404208482367,,,,North America,
Soylent,,2025-03-07,Referral,50000.0,True,,1000000.0,50.0,,24.0,,,,
Initech,,2022-12-01,Referral,10000.0,True,001B000002,2500000.0,25.0,0.4820550263817179,35.0,,,,
Umbrella,,,Email Campaign,50000.0,False,001B000002,100000.0,75.0,0.913610325101546,34.0,2024-09-05,,North America,Notes_Flag
Globex,help@globex.com,2022-12-01,Phone Inquiry,,True,001B000002,1000000.0,10.0,,,,"{""type"": ""B"", ""value"": 200}",North America,
Umbrella,,2022-11-08,Trade Show,25000.0,False,001A000001,999999.0,75.0,0.8107625006540591,30.0,,,North America,
Acme Corp,contact@acme.com,,Referral,0.0,False,001A000001,2500000.0,50.0,0.3188753167585612,47.0,2024-05-05,,North America,Notes_Flag
Globex,help@globex.com,,Email Campaign,,False,001B000002,,,,5.0,2024-05-05,"{""type"": ""A"", ""value"": 100}",North America,Notes_Flag
,,2020-01-01,Referral,10000.0,False,,1000000.0,100.0,0.8900276625209904,,,"{""type"": ""B"", ""value"": 200}",,
Acme Corp,contact@acme.com,,Trade Show,1000.0,False,,1000000.0,100.0,0.0849210286858656,22.0,,"{""type"": ""B"", ""value"": 200}",,Notes_Flag
Umbrella,,2025-07-04,Referral,0.0,False,,,10.0,,46.0,2025-04-10,"{""type"": ""B"", ""value"": 200}",North America,
Globex,help@globex.com,2022-11-10,Social Media,10000.0,True,,2500000.0,10.0,0.4214279593226747,7.0,2024-12-18,,North America,
Umbrella,,2025-03-10,Referral,10000.0,True,001C000003,,100.0,0.7561896568882888,,2024-05-05,,North America,Notes_Flag
Acme Corp,contact@acme.com,2022-12-01,Social Media,,False,001A000001,5000000.0,25.0,,7.0,,,North America,
Globex,help@globex.com,,Social Media,,True,001A000001,1000000.0,25.0,0.3336542098319405,26.0,2025-05-27,,North America,
Wonka,,2024-09-19,Social Media,50000.0,True,001A000001,2500000.0,50.0,0.831307098971977,37.0,,,North America,Notes_Flag
Acme Corp,contact@acme.com,,Email Campaign,50000.0,False,001A000001,1000000.0,100.0,,,2024-05-05,"{""type"": ""B"", ""value"": 200}",North America,Notes_Flag
Umbrella,,2024-10-15,Social Media,25000.0,True,,5000000.0,100.0,0.1713557345766418,33.0,,,,Notes_Flag
Globex,help@globex.com,,Email Campaign,50000.0,False,001B000002,,25.0,0.4202606568118948,21.0,,"{""type"": ""B"", ""value"": 200}",North America,
Acme Corp,contact@acme.com,2022-12-01,Social Media,50000.0,True,,1000000.0,,,44.0,,,North America,Notes_Flag
Globex,help@globex.com,2022-12-01,Email Campaign,1000.0,False,001B000002,1000000.0,,0.5243438763538185,,,,North America,Notes_Flag
Soylent,,2020-01-01,Trade Show,50000.0,False,001B000002,100000.0,,0.9846286293846398,50.0,,,North America,
Soylent,,2022-12-01,Trade Show,10000.0,False,001B000002,5000000.0,75.0,,21.0,,,North America,
Acme Corp,contact@acme.com,2023-11-18,Referral,25000.0,True,001B000002,5000000.0,75.0,0.9749232363763684,13.0,2024-05-05,"{""type"": ""B"", ""value"": 200}",North America,
Soylent,,,Email Campaign,10000.0,False,001B000002,2500000.0,100.0,0.871012738990196,,,,North America,
Globex,help@globex.com,2022-12-01,Trade Show,50000.0,True,001B000002,100000.0,75.0,,3.0,,,North America,
Acme Corp,contact@acme.com,2023-04-18,Social Media,1000.0,True,001B000002,1000000.0,,0.543196583074212,50.0,,"{""type"": ""A"", ""value"": 100}",North America,Notes_Flag
Acme Corp,contact@acme.com,2022-12-01,Trade Show,50000.0,True,001A000001,1000000.0,10.0,0.928004163737191,12.0,,,North America,Notes_Flag
Globex,help@globex.com,2020-01-01,Phone Inquiry,10000.0,False,,1000000.0,,,,,"{""type"": ""B"", ""value"": 200}",North America,
Acme Corp,contact@acme.com,2024-01-28,Email Campaign,10000.0,False,001A000001,1000000.0,75.0,0.5726609206570191,32.0,,,,
Acme Corp,contact@acme.com,,Web,10000.0,False,,999999.0,10.0,0.5537502871022155,36.0,,,North America,
Globex,help@globex.com,2020-01-01,Social Media,0.0,False,001A000001,5000000.0,75.0,,18.0,,,North America,
Acme Corp,contact@acme.com,2022-12-01,Referral,25000.0,False,001B000002,1000000.0,50.0,0.9550924621352528,,2025-04-29,,North America,
Initech,,2022-12-01,Phone Inquiry,1000.0,True,,1000000.0,,0.2629513049519324,37.0,,"{""type"": ""B"", ""value"": 200}",,
Globex,help@globex.com,2022-12-01,Social Media,50000.0,False,001C000003,,50.0,,3.0,,,North America,
Umbrella,,,Social Media,10000.0,True,001B000002,100000.0,75.0,0.3443362715434562,20.0,,"{""type"": ""B"", ""value"": 200}",,
